onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
14.834	0	7417	wait	20	0	0	0	0	0.0	0.0	0.0	0.0	182.1552299	181.95343079999972	1699369427.9977117	p	14.60220440000012	196.78859909999983	203.4489939	203.4489939	8.0	['8', 'return']	[3.56683940000039, 4.382778200000757]	6.65	6.16	0.0	40hz	high_pain	45.5			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		14.834	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step3	1209	120.711	STIMULATE	45.6	45.4	45.4	45.4	45.5	3	34.19499999999999
21.482	0	10741	40hz	9	0	0	0	0	0.0	0.0	0.0	0.0	182.1552299	181.95343079999972	1699369427.9977117	p	14.60220440000012	196.78859909999983	203.4489939	203.4489939	8.0	['8', 'return']	[3.56683940000039, 4.382778200000757]	6.65	6.16	0.0	40hz	high_pain	45.5			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		6.648	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step3	1209	120.711	STIMULATE	45.6	45.4	45.4	45.4	45.5	3	34.19499999999999
28.39	0	14195	40/Hi	7	0	0	0	0	0.0	0.0	0.0	0.0	182.1552299	181.95343079999972	1699369427.9977117	p	14.60220440000012	196.78859909999983	203.4489939	203.4489939	8.0	['8', 'return']	[3.56683940000039, 4.382778200000757]	6.65	6.16	0.0	40hz	high_pain	45.5			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		6.158000000000001	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step3	1209	120.711	STIMULATE	45.6	45.4	45.4	45.4	45.5	3	34.19499999999999
38.894	0	19447	wait	20	0	0	0	0	1.0	0.0	1.0	0.0						220.84723410000012	225.85510490000024	225.85510490000024	7.0	['7', 'return']	[5.183195000000524, 5.719173600000431]	5.0	5.33	1.0	20hz	high_pain	45.5			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		11.253999999999998	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step5	1427	142.331	STIMULATE	45.7	45.4	45.4	45.4	45.7	5	55.81499999999998
43.888	0	21944	20hz	6	0	0	0	0	1.0	0.0	1.0	0.0						220.84723410000012	225.85510490000024	225.85510490000024	7.0	['7', 'return']	[5.183195000000524, 5.719173600000431]	5.0	5.33	1.0	20hz	high_pain	45.5			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		4.994	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step5	1427	142.331	STIMULATE	45.7	45.4	45.4	45.4	45.7	5	55.81499999999998
49.97	0	24985	20/Hi	4	0	0	0	0	1.0	0.0	1.0	0.0						220.84723410000012	225.85510490000024	225.85510490000024	7.0	['7', 'return']	[5.183195000000524, 5.719173600000431]	5.0	5.33	1.0	20hz	high_pain	45.5			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		5.332000000000001	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step5	1427	142.331	STIMULATE	45.7	45.4	45.4	45.4	45.7	5	55.81499999999998
62.638	0	31319	wait	20	0	0	0	0	2.0	0.0	2.0	0.0						244.59312330000057	250.3642702000002	250.3642702000002	6.0	['6', 'return']	[6.634955999999875, 7.387435800000276]	5.76	5.64	2.0	20hz	low_pain	43.0			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		13.418	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step7	1677	167.109	STIMULATE	43.2	42.9	42.9	42.9	43.2	7	80.593
68.396	0	34198	20hz	6	0	0	0	0	2.0	0.0	2.0	0.0						244.59312330000057	250.3642702000002	250.3642702000002	6.0	['6', 'return']	[6.634955999999875, 7.387435800000276]	5.76	5.64	2.0	20hz	low_pain	43.0			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		5.758000000000003	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step7	1677	167.109	STIMULATE	43.2	42.9	42.9	42.9	43.2	7	80.593
74.784	0	37392	20/Lo	5	0	0	0	0	2.0	0.0	2.0	0.0						244.59312330000057	250.3642702000002	250.3642702000002	6.0	['6', 'return']	[6.634955999999875, 7.387435800000276]	5.76	5.64	2.0	20hz	low_pain	43.0			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		5.638000000000005	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step7	1677	167.109	STIMULATE	43.2	42.9	42.9	42.9	43.2	7	80.593
88.814	0	44407	wait	20	0	0	0	0	3.0	0.0	3.0	0.0						270.76930589999984	278.1453615000005	278.1453615000005	5.0	['5', 'return']	[10.189505399999689, 11.349393499999678]	7.37	6.15	3.0	controle	low_pain	43.0			sub-pilot015	250	15	43	45.5	COM11	COM7	COM3	2023-11-07_10h01.32.116	001-EEG_SVR_Officel	2022.2.5	143.9806029326614		14.779999999999987	0_sub-pilot015_SVR_EEG_block1-2.protocol.csv	step9	1962	195.436	STIMULATE	43.0	42.9	42.9	42.9	43.1	9	108.92
