onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
81.742	0	40871	20hz	6	0	0	0	0	3.0	0.0	3.0	0.0						290.4359866	295.4646576	295.4646576	8.5	['8', 'a', '5', 'return']	[2.062290999999732, 2.5742496999996547, 2.821433799999795, 3.50162279999995]	5.02	5.69	3.0	20hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.018000000000001	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step9	1444	143.648	STIMULATE	47.4	47.3	47.3	47.4	47.4	9	94.07
88.184	0	44092	20/Hi	4	0	0	0	0	3.0	0.0	3.0	0.0						290.4359866	295.4646576	295.4646576	8.5	['8', 'a', '5', 'return']	[2.062290999999732, 2.5742496999996547, 2.821433799999795, 3.50162279999995]	5.02	5.69	3.0	20hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.691999999999993	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step9	1444	143.648	STIMULATE	47.4	47.3	47.3	47.4	47.4	9	94.07
98.268	0	49134	wait	20	0	0	0	0	4.0	0.0	4.0	0.0						311.9793907999997	317.78629520000004	317.78629520000004	3.0	['3', 'return']	[3.3162945000003674, 4.732654300000377]	5.8	5.66	0.0	20hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		10.834000000000003	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step11	1669	165.946	STIMULATE	45.2	45.1	45.1	45.1	45.3	11	116.368
104.062	0	52031	20hz	6	0	0	0	0	4.0	0.0	4.0	0.0						311.9793907999997	317.78629520000004	317.78629520000004	3.0	['3', 'return']	[3.3162945000003674, 4.732654300000377]	5.8	5.66	0.0	20hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.793999999999997	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step11	1669	165.946	STIMULATE	45.2	45.1	45.1	45.1	45.3	11	116.368
110.472	0	55236	20/Lo	5	0	0	0	0	4.0	0.0	4.0	0.0						311.9793907999997	317.78629520000004	317.78629520000004	3.0	['3', 'return']	[3.3162945000003674, 4.732654300000377]	5.8	5.66	0.0	20hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.659999999999997	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step11	1669	165.946	STIMULATE	45.2	45.1	45.1	45.1	45.3	11	116.368
121.82	0	60910	wait	20	0	0	0	0	5.0	0.0	5.0	0.0						335.5309352	342.80992149999975	342.80992149999975	8.0	['8', 'return']	[3.043357300000025, 3.5472813000001224]	7.27	5.15	1.0	controle	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		12.097999999999999	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step13	1916	190.477	STIMULATE	47.5	47.4	47.4	47.3	47.7	13	140.899
129.086	0	64543	CNhz	12	0	0	0	0	5.0	0.0	5.0	0.0						335.5309352	342.80992149999975	342.80992149999975	8.0	['8', 'return']	[3.043357300000025, 3.5472813000001224]	7.27	5.15	1.0	controle	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		7.2660000000000196	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step13	1916	190.477	STIMULATE	47.5	47.4	47.4	47.3	47.7	13	140.899
134.988	0	67494	CN/Hi	10	0	0	0	0	5.0	0.0	5.0	0.0						335.5309352	342.80992149999975	342.80992149999975	8.0	['8', 'return']	[3.043357300000025, 3.5472813000001224]	7.27	5.15	1.0	controle	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.151999999999987	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step13	1916	190.477	STIMULATE	47.5	47.4	47.4	47.3	47.7	13	140.899
145.664	0	72832	wait	20	0	0	0	0	6.0	0.0	6.0	0.0						359.37447699999984	365.41693989999976	365.41693989999976	5.5	['5', 'a', '5', 'return']	[3.004919500000142, 3.2121056000000863, 3.4051139000002877, 4.365648500000134]	6.03	5.58	2.0	40hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		11.425999999999988	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step15	2149	213.527	STIMULATE	45.1	45.1	45.1	45.1	45.2	15	163.94899999999998
151.694	0	75847	40hz	9	0	0	0	0	6.0	0.0	6.0	0.0						359.37447699999984	365.41693989999976	365.41693989999976	5.5	['5', 'a', '5', 'return']	[3.004919500000142, 3.2121056000000863, 3.4051139000002877, 4.365648500000134]	6.03	5.58	2.0	40hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		6.030000000000001	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step15	2149	213.527	STIMULATE	45.1	45.1	45.1	45.1	45.2	15	163.94899999999998
158.026	0	79013	40/Lo	8	0	0	0	0	6.0	0.0	6.0	0.0						359.37447699999984	365.41693989999976	365.41693989999976	5.5	['5', 'a', '5', 'return']	[3.004919500000142, 3.2121056000000863, 3.4051139000002877, 4.365648500000134]	6.03	5.58	2.0	40hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.582000000000022	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step15	2149	213.527	STIMULATE	45.1	45.1	45.1	45.1	45.2	15	163.94899999999998
169.09	0	84545	wait	20	0	0	0	0	7.0	0.0	7.0	0.0						382.8012644	389.5794289	389.5794289	8.0	['8', 'return']	[2.8275141000003714, 3.4105837000001884]	6.77	5.92	3.0	controle	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		11.813999999999993	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step17	2395	237.955	STIMULATE	47.4	47.3	47.3	47.3	47.3	17	188.37700000000004
175.856	0	87928	CNhz	12	0	0	0	0	7.0	0.0	7.0	0.0						382.8012644	389.5794289	389.5794289	8.0	['8', 'return']	[2.8275141000003714, 3.4105837000001884]	6.77	5.92	3.0	controle	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		6.765999999999991	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step17	2395	237.955	STIMULATE	47.4	47.3	47.3	47.3	47.3	17	188.37700000000004
182.53	0	91265	CN/Hi	10	0	0	0	0	7.0	0.0	7.0	0.0						382.8012644	389.5794289	389.5794289	8.0	['8', 'return']	[2.8275141000003714, 3.4105837000001884]	6.77	5.92	3.0	controle	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.924000000000007	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step17	2395	237.955	STIMULATE	47.4	47.3	47.3	47.3	47.3	17	188.37700000000004
192.294	0	96147	wait	20	0	0	0	0	8.0	0.0	8.0	0.0						406.0055362999997	412.5619007	412.5619007	7.0	['7', 'return']	[2.4769084999998086, 3.180014499999743]	6.55	5.17	0.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		10.51400000000001	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step19	2620	260.282	STIMULATE	47.5	47.3	47.3	47.4	47.6	19	210.70399999999998
198.838	0	99419	40hz	9	0	0	0	0	8.0	0.0	8.0	0.0						406.0055362999997	412.5619007	412.5619007	7.0	['7', 'return']	[2.4769084999998086, 3.180014499999743]	6.55	5.17	0.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		6.543999999999983	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step19	2620	260.282	STIMULATE	47.5	47.3	47.3	47.4	47.6	19	210.70399999999998
204.76	0	102380	40/Hi	7	0	0	0	0	8.0	0.0	8.0	0.0						406.0055362999997	412.5619007	412.5619007	7.0	['7', 'return']	[2.4769084999998086, 3.180014499999743]	6.55	5.17	0.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.171999999999997	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step19	2620	260.282	STIMULATE	47.5	47.3	47.3	47.4	47.6	19	210.70399999999998
215.046	0	107523	wait	20	0	0	0	0	9.0	0.0	9.0	0.0						428.7579479000001	434.3140927999998	434.3140927999998	1.0	['1', 'return']	[1.6464584000000286, 4.287634199999957]	5.55	6.25	1.0	controle	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		11.036000000000001	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step21	2851	283.13	STIMULATE	45.3	45.1	45.1	45.1	45.4	21	233.552
220.592	0	110296	CNhz	12	0	0	0	0	9.0	0.0	9.0	0.0						428.7579479000001	434.3140927999998	434.3140927999998	1.0	['1', 'return']	[1.6464584000000286, 4.287634199999957]	5.55	6.25	1.0	controle	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.546000000000021	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step21	2851	283.13	STIMULATE	45.3	45.1	45.1	45.1	45.4	21	233.552
227.59	0	113795	CN/Lo	11	0	0	0	0	9.0	0.0	9.0	0.0						428.7579479000001	434.3140927999998	434.3140927999998	1.0	['1', 'return']	[1.6464584000000286, 4.287634199999957]	5.55	6.25	1.0	controle	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		6.2479999999999905	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step21	2851	283.13	STIMULATE	45.3	45.1	45.1	45.1	45.4	21	233.552
239.556	0	119778	wait	20	0	0	0	0	10.0	0.0	10.0	0.0						453.2678004	459.6156471999998	459.6156471999998	1.0	['1', 'return']	[2.878415899999709, 4.053404999999657]	6.34	5.09	2.0	10hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		12.716000000000008	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step23	3093	307.174	STIMULATE	45.1	45.1	45.1	45.1	45.3	23	257.59599999999995
245.892	0	122946	10hz	3	0	0	0	0	10.0	0.0	10.0	0.0						453.2678004	459.6156471999998	459.6156471999998	1.0	['1', 'return']	[2.878415899999709, 4.053404999999657]	6.34	5.09	2.0	10hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		6.335999999999984	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step23	3093	307.174	STIMULATE	45.1	45.1	45.1	45.1	45.3	23	257.59599999999995
251.732	0	125866	10/Lo	2	0	0	0	0	10.0	0.0	10.0	0.0						453.2678004	459.6156471999998	459.6156471999998	1.0	['1', 'return']	[2.878415899999709, 4.053404999999657]	6.34	5.09	2.0	10hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.090000000000003	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step23	3093	307.174	STIMULATE	45.1	45.1	45.1	45.1	45.3	23	257.59599999999995
262.976	0	131488	wait	20	0	0	0	0	11.0	0.0	11.0	0.0						476.6871403999999	482.6393929000001	482.6393929000001	8.5	['8', 'a', '5', 'return']	[3.079208799999833, 3.5263688, 3.870483900000181, 4.614644599999792]	5.94	5.36	3.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		11.994	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step25	3328	330.47	STIMULATE	47.4	47.3	47.4	47.4	47.4	25	280.892
268.914	0	134457	40hz	9	0	0	0	0	11.0	0.0	11.0	0.0						476.6871403999999	482.6393929000001	482.6393929000001	8.5	['8', 'a', '5', 'return']	[3.079208799999833, 3.5263688, 3.870483900000181, 4.614644599999792]	5.94	5.36	3.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.937999999999988	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step25	3328	330.47	STIMULATE	47.4	47.3	47.4	47.4	47.4	25	280.892
275.024	0	137512	40/Hi	7	0	0	0	0	11.0	0.0	11.0	0.0						476.6871403999999	482.6393929000001	482.6393929000001	8.5	['8', 'a', '5', 'return']	[3.079208799999833, 3.5263688, 3.870483900000181, 4.614644599999792]	5.94	5.36	3.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.360000000000014	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step25	3328	330.47	STIMULATE	47.4	47.3	47.4	47.4	47.4	25	280.892
286.554	0	143277	wait	20	0	0	0	0	12.0	0.0	12.0	0.0						500.2666761999999	505.43391070000007	505.43391070000007	5.0	['5', 'return']	[2.964510999999675, 3.635846899999706]	5.16	6.22	0.0	40hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		12.279999999999973	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step27	3567	354.167	STIMULATE	45.3	45.1	45.1	45.1	45.3	27	304.58899999999994
291.71	0	145855	40hz	9	0	0	0	0	12.0	0.0	12.0	0.0						500.2666761999999	505.43391070000007	505.43391070000007	5.0	['5', 'return']	[2.964510999999675, 3.635846899999706]	5.16	6.22	0.0	40hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.156000000000006	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step27	3567	354.167	STIMULATE	45.3	45.1	45.1	45.1	45.3	27	304.58899999999994
298.68	0	149340	40/Lo	8	0	0	0	0	12.0	0.0	12.0	0.0						500.2666761999999	505.43391070000007	505.43391070000007	5.0	['5', 'return']	[2.964510999999675, 3.635846899999706]	5.16	6.22	0.0	40hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		6.220000000000027	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step27	3567	354.167	STIMULATE	45.3	45.1	45.1	45.1	45.3	27	304.58899999999994
308.368	0	154184	wait	20	0	0	0	0	13.0	0.0	13.0	0.0						522.0803339999998	529.8395873	529.8395873	9.0	['9', 'return']	[2.855197599999883, 3.447052999999869]	7.75	6.1	1.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		10.437999999999988	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step29	3812	378.456	STIMULATE	47.5	47.3	47.3	47.4	47.6	29	328.878
316.116	0	158058	40hz	9	0	0	0	0	13.0	0.0	13.0	0.0						522.0803339999998	529.8395873	529.8395873	9.0	['9', 'return']	[2.855197599999883, 3.447052999999869]	7.75	6.1	1.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		7.7479999999999905	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step29	3812	378.456	STIMULATE	47.5	47.3	47.3	47.4	47.6	29	328.878
322.968	0	161484	40/Hi	7	0	0	0	0	13.0	0.0	13.0	0.0						522.0803339999998	529.8395873	529.8395873	9.0	['9', 'return']	[2.855197599999883, 3.447052999999869]	7.75	6.1	1.0	40hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		6.102000000000032	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step29	3812	378.456	STIMULATE	47.5	47.3	47.3	47.4	47.6	29	328.878
332.586	0	166293	wait	20	0	0	0	0	14.0	0.0	14.0	0.0						546.2990771999998	551.6197757	551.6197757	9.1	['9', 'a', '1', 'return']	[3.16225009999971, 3.8341417000001456, 4.3543455999997605, 5.19494450000002]	5.31	5.04	2.0	20hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		10.367999999999995	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step31	4021	399.157	STIMULATE	47.4	47.4	47.4	47.3	47.3	31	349.57899999999995
337.896	0	168948	20hz	6	0	0	0	0	14.0	0.0	14.0	0.0						546.2990771999998	551.6197757	551.6197757	9.1	['9', 'a', '1', 'return']	[3.16225009999971, 3.8341417000001456, 4.3543455999997605, 5.19494450000002]	5.31	5.04	2.0	20hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.310000000000002	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step31	4021	399.157	STIMULATE	47.4	47.4	47.4	47.3	47.3	31	349.57899999999995
343.686	0	171843	20/Hi	4	0	0	0	0	14.0	0.0	14.0	0.0						546.2990771999998	551.6197757	551.6197757	9.1	['9', 'a', '1', 'return']	[3.16225009999971, 3.8341417000001456, 4.3543455999997605, 5.19494450000002]	5.31	5.04	2.0	20hz	high_pain	47.4			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.039999999999964	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step31	4021	399.157	STIMULATE	47.4	47.4	47.4	47.3	47.3	31	349.57899999999995
356.118	0	178059	wait	20	0	0	0	0	15.0	0.0	15.0	0.0						569.8303510000001	575.4767976999997	575.4767976999997	4.0	['4', 'return']	[2.711939799999982, 3.320055599999705]	5.64	5.65	3.0	20hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		13.182000000000016	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step33	4267	423.597	STIMULATE	45.2	45.1	45.1	45.1	45.1	33	374.01899999999995
361.752	0	180876	20hz	6	0	0	0	0	15.0	0.0	15.0	0.0						569.8303510000001	575.4767976999997	575.4767976999997	4.0	['4', 'return']	[2.711939799999982, 3.320055599999705]	5.64	5.65	3.0	20hz	low_pain	45.2			sub-026	250	26	45.2	47.4	COM11	COM16	COM3	2024-03-19_09h59.00.496	001-EEG_SVR_Officel	2022.2.5	143.9033199933916		5.6340000000000146	0_sub-pilot026_SVR_EEG_block1-2.protocol.csv	step33	4267	423.597	STIMULATE	45.2	45.1	45.1	45.1	45.1	33	374.01899999999995
