onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
135.154	0	67577	wait	20	0	0	0	0	0.0	0.0	0.0	0.0	51.3431230999995	51.1381908999756	1719413951.2119007	p	134.9169185999781	186.29091019998305	191.68029459984973	191.68029459984973	6.0	['6', 'return']	[4.359572799876332, 4.983631799928844]	5.38	5.72	0.0	40hz	low_pain	40.3			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		135.154	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step3	1686	168.419	STIMULATE	40.2	40.1	40.1	40.1	40.1	3	152.889
140.53	0	70265	40hz	9	0	0	0	0	0.0	0.0	0.0	0.0	51.3431230999995	51.1381908999756	1719413951.2119007	p	134.9169185999781	186.29091019998305	191.68029459984973	191.68029459984973	6.0	['6', 'return']	[4.359572799876332, 4.983631799928844]	5.38	5.72	0.0	40hz	low_pain	40.3			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		5.376000000000005	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step3	1686	168.419	STIMULATE	40.2	40.1	40.1	40.1	40.1	3	152.889
147.002	0	73501	40/Lo	8	0	0	0	0	0.0	0.0	0.0	0.0	51.3431230999995	51.1381908999756	1719413951.2119007	p	134.9169185999781	186.29091019998305	191.68029459984973	191.68029459984973	6.0	['6', 'return']	[4.359572799876332, 4.983631799928844]	5.38	5.72	0.0	40hz	low_pain	40.3			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		5.722000000000008	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step3	1686	168.419	STIMULATE	40.2	40.1	40.1	40.1	40.1	3	152.889
158.544	0	79272	wait	20	0	0	0	0	1.0	0.0	1.0	0.0						209.68246769998223	215.18330399994736	215.18330399994736	6.5	['6', 'a', '5', 'return']	[5.5046071000397205, 5.7289517999161035, 5.935760200023651, 6.6092083000112325]	5.49	6.28	1.0	10hz	high_pain	41.4			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		12.292000000000002	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step5	1928	192.435	STIMULATE	41.3	41.2	41.2	41.2	41.3	5	176.905
164.034	0	82017	10hz	3	0	0	0	0	1.0	0.0	1.0	0.0						209.68246769998223	215.18330399994736	215.18330399994736	6.5	['6', 'a', '5', 'return']	[5.5046071000397205, 5.7289517999161035, 5.935760200023651, 6.6092083000112325]	5.49	6.28	1.0	10hz	high_pain	41.4			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		5.489999999999981	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step5	1928	192.435	STIMULATE	41.3	41.2	41.2	41.2	41.3	5	176.905
171.066	0	85533	10/Hi	1	0	0	0	0	1.0	0.0	1.0	0.0						209.68246769998223	215.18330399994736	215.18330399994736	6.5	['6', 'a', '5', 'return']	[5.5046071000397205, 5.7289517999161035, 5.935760200023651, 6.6092083000112325]	5.49	6.28	1.0	10hz	high_pain	41.4			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		6.282000000000011	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step5	1928	192.435	STIMULATE	41.3	41.2	41.2	41.2	41.3	5	176.905
183.672	0	91836	wait	20	0	0	0	0	2.0	0.0	2.0	0.0						234.81049879989587	240.15851400000972	240.15851400000972	6.5	['6', 'a', '5', 'return']	[3.994577300036326, 4.305659500183538, 4.585633900016546, 5.338824599981308]	5.34	5.71	2.0	20hz	high_pain	41.4			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		13.355999999999995	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step7	2174	216.877	STIMULATE	41.3	41.2	41.2	41.2	41.2	7	201.347
189.008	0	94504	20hz	6	0	0	0	0	2.0	0.0	2.0	0.0						234.81049879989587	240.15851400000972	240.15851400000972	6.5	['6', 'a', '5', 'return']	[3.994577300036326, 4.305659500183538, 4.585633900016546, 5.338824599981308]	5.34	5.71	2.0	20hz	high_pain	41.4			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		5.336000000000013	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step7	2174	216.877	STIMULATE	41.3	41.2	41.2	41.2	41.2	7	201.347
195.472	0	97736	20/Hi	4	0	0	0	0	2.0	0.0	2.0	0.0						234.81049879989587	240.15851400000972	240.15851400000972	6.5	['6', 'a', '5', 'return']	[3.994577300036326, 4.305659500183538, 4.585633900016546, 5.338824599981308]	5.34	5.71	2.0	20hz	high_pain	41.4			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		5.713999999999999	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step7	2174	216.877	STIMULATE	41.3	41.2	41.2	41.2	41.2	7	201.347
207.378	0	103689	wait	20	0	0	0	0	3.0	0.0	3.0	0.0						258.51555190002546	265.50228210003115	265.50228210003115	6.0	['6', 'return']	[3.497341200010851, 4.002522199880332]	6.98	5.6	3.0	20hz	low_pain	40.3			sub-043	250	43	40.3	41.4	COM11	COM15	COM3	2024-06-26_10h58.42.758	001-EEG_SVR_Officel	2022.2.5	144.05672391237135		12.655999999999977	0_sub-pilot043_SVR_EEG_block1-2.protocol.csv	step9	2428	242.02	STIMULATE	40.1	40.1	40.1	40.1	40.1	9	226.49
