onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	therm_loca_text.stopped	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
1150.183	0	1150183	CN/Lo	10001	2	0	2	0	10.0	0.0	10.0	0.0					1251.4355947999284	1257.8193757999688	1257.8193757999688	3.0	['3', 'return']	[2.4342082000803202, 3.1239347000373527]	6.38	5.29	2.0	controle	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.29099999999994	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step23	3523	350.199	STIMULATE	47.2	47.2	47.2	47.2	47.2	23	1156.136
1160.287	0	1160287	wait	10005	2	0	2	0	11.0	0.0	11.0	0.0					1273.9560961999232	1279.8102248999055	1279.8102248999055	6.0	['6', 'return']	[2.3549501999514177, 3.027299299952574]	5.85	5.27	3.0	40hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		10.854000000000042	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step25	3745	372.181	STIMULATE	48.8	48.8	48.8	48.8	48.8	25	1178.118
1166.133	0	1166133	40hz	10004	2	0	2	0	11.0	0.0	11.0	0.0					1273.9560961999232	1279.8102248999055	1279.8102248999055	6.0	['6', 'return']	[2.3549501999514177, 3.027299299952574]	5.85	5.27	3.0	40hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.846000000000004	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step25	3745	372.181	STIMULATE	48.8	48.8	48.8	48.8	48.8	25	1178.118
1172.153	0	1172153	40/Hi	10001	2	0	2	0	11.0	0.0	11.0	0.0					1273.9560961999232	1279.8102248999055	1279.8102248999055	6.0	['6', 'return']	[2.3549501999514177, 3.027299299952574]	5.85	5.27	3.0	40hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.269999999999982	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step25	3745	372.181	STIMULATE	48.8	48.8	48.8	48.8	48.8	25	1178.118
1182.182	0	1182182	wait	10005	2	0	2	0	12.0	0.0	12.0	0.0					1295.851803299971	1303.8058535999153	1303.8058535999153	3.5	['3', 'a', '5', 'return']	[4.664172300021164, 4.863917200011201, 5.263347800006159, 7.103389500058256]	7.95	6.3	0.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		10.778999999999996	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step27	3997	397.177	STIMULATE	47.2	47.1	47.2	47.2	47.2	27	1203.114
1190.128	0	1190128	40hz	10004	2	0	2	0	12.0	0.0	12.0	0.0					1295.851803299971	1303.8058535999153	1303.8058535999153	3.5	['3', 'a', '5', 'return']	[4.664172300021164, 4.863917200011201, 5.263347800006159, 7.103389500058256]	7.95	6.3	0.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		7.945999999999913	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step27	3997	397.177	STIMULATE	47.2	47.1	47.2	47.2	47.2	27	1203.114
1197.182	0	1197182	40/Lo	10001	2	0	2	0	12.0	0.0	12.0	0.0					1295.851803299971	1303.8058535999153	1303.8058535999153	3.5	['3', 'a', '5', 'return']	[4.664172300021164, 4.863917200011201, 5.263347800006159, 7.103389500058256]	7.95	6.3	0.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.304000000000087	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step27	3997	397.177	STIMULATE	47.2	47.1	47.2	47.2	47.2	27	1203.114
1210.253	0	1210253	wait	10005	2	0	2	0	13.0	0.0	13.0	0.0					1323.92240089993	1329.7556474999292	1329.7556474999292	4.5	['4', 'a', '5', 'return']	[2.353569999919273, 2.585592299932614, 2.7616122999461368, 3.8252344999928027]	5.83	6.09	1.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		13.820999999999913	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step29	4256	422.849	STIMULATE	48.8	48.8	48.8	48.8	48.8	29	1228.786
1216.078	0	1216078	20hz	10004	2	0	2	0	13.0	0.0	13.0	0.0					1323.92240089993	1329.7556474999292	1329.7556474999292	4.5	['4', 'a', '5', 'return']	[2.353569999919273, 2.585592299932614, 2.7616122999461368, 3.8252344999928027]	5.83	6.09	1.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.8250000000000455	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step29	4256	422.849	STIMULATE	48.8	48.8	48.8	48.8	48.8	29	1228.786
1222.92	0	1222920	20/Hi	10001	2	0	2	0	13.0	0.0	13.0	0.0					1323.92240089993	1329.7556474999292	1329.7556474999292	4.5	['4', 'a', '5', 'return']	[2.353569999919273, 2.585592299932614, 2.7616122999461368, 3.8252344999928027]	5.83	6.09	1.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.092000000000098	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step29	4256	422.849	STIMULATE	48.8	48.8	48.8	48.8	48.8	29	1228.786
1232.924	0	1232924	wait	10005	2	0	2	0	14.0	0.0	14.0	0.0					1346.5931330999592	1353.3389570999425	1353.3389570999425	5.5	['5', 'a', '5', 'return']	[2.3466534999897704, 2.5460898999590427, 2.730684299953282, 3.4031819000374526]	6.74	5.49	2.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		10.753999999999905	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step31	4488	445.881	STIMULATE	48.8	48.8	48.8	48.8	48.8	31	1251.818
1239.662	0	1239662	20hz	10004	2	0	2	0	14.0	0.0	14.0	0.0					1346.5931330999592	1353.3389570999425	1353.3389570999425	5.5	['5', 'a', '5', 'return']	[2.3466534999897704, 2.5460898999590427, 2.730684299953282, 3.4031819000374526]	6.74	5.49	2.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.738000000000056	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step31	4488	445.881	STIMULATE	48.8	48.8	48.8	48.8	48.8	31	1251.818
1245.903	0	1245903	20/Hi	10001	2	0	2	0	14.0	0.0	14.0	0.0					1346.5931330999592	1353.3389570999425	1353.3389570999425	5.5	['5', 'a', '5', 'return']	[2.3466534999897704, 2.5460898999590427, 2.730684299953282, 3.4031819000374526]	6.74	5.49	2.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.4909999999999854	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step31	4488	445.881	STIMULATE	48.8	48.8	48.8	48.8	48.8	31	1251.818
1256.081	0	1256081	wait	10005	2	0	2	0	15.0	0.0	15.0	0.0					1369.750636099954	1376.3685735999609	1376.3685735999609	6.0	['6', 'return']	[1.7377675001043826, 2.633241800009273]	6.61	5.91	3.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		10.927999999999884	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step33	4725	469.325	STIMULATE	48.8	48.8	48.8	48.8	48.8	33	1275.262
1262.687	0	1262687	20hz	10004	2	0	2	0	15.0	0.0	15.0	0.0					1369.750636099954	1376.3685735999609	1376.3685735999609	6.0	['6', 'return']	[1.7377675001043826, 2.633241800009273]	6.61	5.91	3.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.6059999999999945	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step33	4725	469.325	STIMULATE	48.8	48.8	48.8	48.8	48.8	33	1275.262
1269.348	0	1269348	20/Hi	10001	2	0	2	0	15.0	0.0	15.0	0.0					1369.750636099954	1376.3685735999609	1376.3685735999609	6.0	['6', 'return']	[1.7377675001043826, 2.633241800009273]	6.61	5.91	3.0	20hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.911000000000058	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step33	4725	469.325	STIMULATE	48.8	48.8	48.8	48.8	48.8	33	1275.262
1367.364	0	1367364	wait	10005	3	0	3	0	0.0	0.0	0.0	0.0			p	1.2751445999601856	1481.0335509999422	1487.087715899921	1487.087715899921	3.0	['3', 'return']	[2.2303108000196517, 2.950363300042227]	6.05	6.12	0.0	10hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		98.76600000000008	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step35	5836	580.269	STIMULATE	47.2	47.1	47.1	47.2	47.4	35	1386.184
1373.41	0	1373410	10hz	10004	3	0	3	0	0.0	0.0	0.0	0.0			p	1.2751445999601856	1481.0335509999422	1487.087715899921	1487.087715899921	3.0	['3', 'return']	[2.2303108000196517, 2.950363300042227]	6.05	6.12	0.0	10hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.046000000000049	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step35	5836	580.269	STIMULATE	47.2	47.1	47.1	47.2	47.4	35	1386.184
1380.281	0	1380281	10/Lo	10001	3	0	3	0	0.0	0.0	0.0	0.0			p	1.2751445999601856	1481.0335509999422	1487.087715899921	1487.087715899921	3.0	['3', 'return']	[2.2303108000196517, 2.950363300042227]	6.05	6.12	0.0	10hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.120999999999867	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step35	5836	580.269	STIMULATE	47.2	47.1	47.1	47.2	47.4	35	1386.184
1389.38	0	1389380	wait	10005	3	0	3	0	1.0	0.0	1.0	0.0					1503.049642099999	1508.7958330999827	1508.7958330999827	2.0	['2', 'return']	[2.0549638000084087, 2.7985337999416515]	5.74	5.91	1.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		9.84900000000016	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step37	6053	601.767	STIMULATE	47.2	47.1	47.2	47.2	47.4	37	1407.682
1395.118	0	1395118	20hz	10004	3	0	3	0	1.0	0.0	1.0	0.0					1503.049642099999	1508.7958330999827	1508.7958330999827	2.0	['2', 'return']	[2.0549638000084087, 2.7985337999416515]	5.74	5.91	1.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.737999999999829	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step37	6053	601.767	STIMULATE	47.2	47.1	47.2	47.2	47.4	37	1407.682
1401.781	0	1401781	20/Lo	10001	3	0	3	0	1.0	0.0	1.0	0.0					1503.049642099999	1508.7958330999827	1508.7958330999827	2.0	['2', 'return']	[2.0549638000084087, 2.7985337999416515]	5.74	5.91	1.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.913000000000011	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step37	6053	601.767	STIMULATE	47.2	47.1	47.2	47.2	47.4	37	1407.682
1410.943	0	1410943	wait	10005	3	0	3	0	2.0	0.0	2.0	0.0					1524.6124810999029	1530.29594849993	1530.29594849993	3.0	['3', 'return']	[1.5171418000245467, 2.372559000039473]	5.68	5.61	2.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		9.912000000000035	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step39	6267	623.0	STIMULATE	47.2	47.1	47.2	47.2	47.2	39	1428.915
1416.619	0	1416619	40hz	10004	3	0	3	0	2.0	0.0	2.0	0.0					1524.6124810999029	1530.29594849993	1530.29594849993	3.0	['3', 'return']	[1.5171418000245467, 2.372559000039473]	5.68	5.61	2.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.675999999999931	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step39	6267	623.0	STIMULATE	47.2	47.1	47.2	47.2	47.2	39	1428.915
1422.98	0	1422980	40/Lo	10001	3	0	3	0	2.0	0.0	2.0	0.0					1524.6124810999029	1530.29594849993	1530.29594849993	3.0	['3', 'return']	[1.5171418000245467, 2.372559000039473]	5.68	5.61	2.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.611000000000104	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step39	6267	623.0	STIMULATE	47.2	47.1	47.2	47.2	47.2	39	1428.915
1432.018	0	1432018	wait	10005	3	0	3	0	3.0	0.0	3.0	0.0					1545.6878189999843	1550.7829513999168	1550.7829513999168	5.5	['5', 'a', '5', 'return']	[2.36665959993843, 2.5907244000118226, 2.7659700999502093, 3.5031971000134945]	5.09	5.41	3.0	controle	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		9.788000000000011	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step41	6472	643.219	STIMULATE	48.8	48.8	48.8	48.8	48.8	41	1449.134
1437.106	0	1437106	CNhz	10004	3	0	3	0	3.0	0.0	3.0	0.0					1545.6878189999843	1550.7829513999168	1550.7829513999168	5.5	['5', 'a', '5', 'return']	[2.36665959993843, 2.5907244000118226, 2.7659700999502093, 3.5031971000134945]	5.09	5.41	3.0	controle	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.087999999999965	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step41	6472	643.219	STIMULATE	48.8	48.8	48.8	48.8	48.8	41	1449.134
1443.268	0	1443268	CN/Hi	10001	3	0	3	0	3.0	0.0	3.0	0.0					1545.6878189999843	1550.7829513999168	1550.7829513999168	5.5	['5', 'a', '5', 'return']	[2.36665959993843, 2.5907244000118226, 2.7659700999502093, 3.5031971000134945]	5.09	5.41	3.0	controle	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.412000000000035	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step41	6472	643.219	STIMULATE	48.8	48.8	48.8	48.8	48.8	41	1449.134
1453.63	0	1453630	wait	10005	3	0	3	0	4.0	0.0	4.0	0.0					1567.299507999909	1573.3042651999276	1573.3042651999276	5.5	['5', 'a', '5', 'return']	[2.126118000014685, 2.4292666000546888, 2.6767989000072703, 3.3811546999495476]	6.0	6.19	0.0	10hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		11.11200000000008	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step43	6708	666.626	STIMULATE	48.8	48.8	48.8	48.8	49.1	43	1472.541
1459.627	0	1459627	10hz	10004	3	0	3	0	4.0	0.0	4.0	0.0					1567.299507999909	1573.3042651999276	1573.3042651999276	5.5	['5', 'a', '5', 'return']	[2.126118000014685, 2.4292666000546888, 2.6767989000072703, 3.3811546999495476]	6.0	6.19	0.0	10hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.996999999999844	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step43	6708	666.626	STIMULATE	48.8	48.8	48.8	48.8	49.1	43	1472.541
1466.568	0	1466568	10/Hi	10001	3	0	3	0	4.0	0.0	4.0	0.0					1567.299507999909	1573.3042651999276	1573.3042651999276	5.5	['5', 'a', '5', 'return']	[2.126118000014685, 2.4292666000546888, 2.6767989000072703, 3.3811546999495476]	6.0	6.19	0.0	10hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.191000000000031	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step43	6708	666.626	STIMULATE	48.8	48.8	48.8	48.8	49.1	43	1472.541
1476.035	0	1476035	wait	10005	3	0	3	0	5.0	0.0	5.0	0.0					1589.7047019999009	1596.3546496999916	1596.3546496999916	5.0	['5', 'return']	[2.104551999946125, 2.7526455000042915]	6.64	5.46	1.0	10hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		10.217000000000098	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step45	6932	688.873	STIMULATE	48.8	48.8	48.8	48.8	49.0	45	1494.788
1482.673	0	1482673	10hz	10004	3	0	3	0	5.0	0.0	5.0	0.0					1589.7047019999009	1596.3546496999916	1596.3546496999916	5.0	['5', 'return']	[2.104551999946125, 2.7526455000042915]	6.64	5.46	1.0	10hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.63799999999992	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step45	6932	688.873	STIMULATE	48.8	48.8	48.8	48.8	49.0	45	1494.788
1488.89	0	1488890	10/Hi	10001	3	0	3	0	5.0	0.0	5.0	0.0					1589.7047019999009	1596.3546496999916	1596.3546496999916	5.0	['5', 'return']	[2.104551999946125, 2.7526455000042915]	6.64	5.46	1.0	10hz	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.467000000000098	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step45	6932	688.873	STIMULATE	48.8	48.8	48.8	48.8	49.0	45	1494.788
1498.442	0	1498442	wait	10005	3	0	3	0	6.0	0.0	6.0	0.0					1612.1110960999504	1619.0705406999914	1619.0705406999914	4.0	['4', 'return']	[2.3114168000174686, 3.008472500019707]	6.95	6.45	2.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		10.301999999999907	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step47	7172	712.619	STIMULATE	47.3	47.1	47.2	47.2	47.2	47	1518.534
1505.393	0	1505393	20hz	10004	3	0	3	0	6.0	0.0	6.0	0.0					1612.1110960999504	1619.0705406999914	1619.0705406999914	4.0	['4', 'return']	[2.3114168000174686, 3.008472500019707]	6.95	6.45	2.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.951000000000022	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step47	7172	712.619	STIMULATE	47.3	47.1	47.2	47.2	47.2	47	1518.534
1512.596	0	1512596	20/Lo	10001	3	0	3	0	6.0	0.0	6.0	0.0					1612.1110960999504	1619.0705406999914	1619.0705406999914	4.0	['4', 'return']	[2.3114168000174686, 3.008472500019707]	6.95	6.45	2.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.4529999999999745	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step47	7172	712.619	STIMULATE	47.3	47.1	47.2	47.2	47.2	47	1518.534
1521.425	0	1521425	wait	10005	3	0	3	0	7.0	0.0	7.0	0.0					1635.094772899989	1641.632206699927	1641.632206699927	5.0	['5', 'return']	[2.2213250999338925, 2.8445720999734476]	6.53	5.34	3.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		9.57899999999995	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step49	7388	734.115	STIMULATE	47.2	47.1	47.1	47.2	47.2	49	1540.03
1527.955	0	1527955	40hz	10004	3	0	3	0	7.0	0.0	7.0	0.0					1635.094772899989	1641.632206699927	1641.632206699927	5.0	['5', 'return']	[2.2213250999338925, 2.8445720999734476]	6.53	5.34	3.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		6.529999999999973	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step49	7388	734.115	STIMULATE	47.2	47.1	47.1	47.2	47.2	49	1540.03
1534.046	0	1534046	40/Lo	10001	3	0	3	0	7.0	0.0	7.0	0.0					1635.094772899989	1641.632206699927	1641.632206699927	5.0	['5', 'return']	[2.2213250999338925, 2.8445720999734476]	6.53	5.34	3.0	40hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.341000000000122	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step49	7388	734.115	STIMULATE	47.2	47.1	47.1	47.2	47.2	49	1540.03
1543.821	0	1543821	wait	10005	3	0	3	0	8.0	0.0	8.0	0.0					1657.4903975999914	1663.285644999938	1663.285644999938	3.0	['3', 'return']	[2.198562299949117, 2.8245211000321433]	5.79	5.42	0.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		10.524999999999864	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step51	7606	755.757	STIMULATE	47.2	47.1	47.1	47.2	47.4	51	1561.672
1549.61	0	1549610	20hz	10004	3	0	3	0	8.0	0.0	8.0	0.0					1657.4903975999914	1663.285644999938	1663.285644999938	3.0	['3', 'return']	[2.198562299949117, 2.8245211000321433]	5.79	5.42	0.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.788999999999987	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step51	7606	755.757	STIMULATE	47.2	47.1	47.1	47.2	47.4	51	1561.672
1555.783	0	1555783	20/Lo	10001	3	0	3	0	8.0	0.0	8.0	0.0					1657.4903975999914	1663.285644999938	1663.285644999938	3.0	['3', 'return']	[2.198562299949117, 2.8245211000321433]	5.79	5.42	0.0	20hz	low_pain	47.2				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.423000000000002	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step51	7606	755.757	STIMULATE	47.2	47.1	47.1	47.2	47.4	51	1561.672
1565.454	0	1565454	wait	10005	3	0	3	0	9.0	0.0	9.0	0.0					1679.1235994999297	1686.9193417999195	1686.9193417999195	4.5	['4', 'a', '5', 'return']	[2.136818700004369, 2.3925243000267074, 2.6009459999622777, 3.345693700015545]	7.79	5.85	1.0	controle	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		10.42100000000005	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step53	7845	779.973	STIMULATE	48.8	48.8	48.8	48.8	49.1	53	1585.888
1573.242	0	1573242	CNhz	10004	3	0	3	0	9.0	0.0	9.0	0.0					1679.1235994999297	1686.9193417999195	1686.9193417999195	4.5	['4', 'a', '5', 'return']	[2.136818700004369, 2.3925243000267074, 2.6009459999622777, 3.345693700015545]	7.79	5.85	1.0	controle	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		7.788000000000011	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step53	7845	779.973	STIMULATE	48.8	48.8	48.8	48.8	49.1	53	1585.888
1579.846	0	1579846	CN/Hi	10001	3	0	3	0	9.0	0.0	9.0	0.0					1679.1235994999297	1686.9193417999195	1686.9193417999195	4.5	['4', 'a', '5', 'return']	[2.136818700004369, 2.3925243000267074, 2.6009459999622777, 3.345693700015545]	7.79	5.85	1.0	controle	high_pain	48.8				sub-051	250	51	47.2	48.8	COM5	COM15	COM3	2024-12-09_09h55.14.423	001-EEG_SVR_Officel	2022.2.5	240.2662147553876		5.854000000000042	1_sub-pilot051_SVR_EEG_block3-4.protocol.csv	step53	7845	779.973	STIMULATE	48.8	48.8	48.8	48.8	49.1	53	1585.888
