onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
28.01	0	14005	wait	20	0	0	0	0	0.0	0.0	0.0	0.0	29.29404190008063	29.082779600052163	1714586941.155564	p	27.77091650001239	57.09232940000948	64.68476329999976	64.68476329999976	7.0	['7', 'return']	[4.130809800000861, 5.259417199995369]	7.58	5.61	0.0	20hz	high_pain	43.7			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		28.01	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step3	443	44.117	STIMULATE	43.7	43.6	43.6	43.7	43.8	3	47.699999999999996
35.592	0	17796	20hz	6	0	0	0	0	0.0	0.0	0.0	0.0	29.29404190008063	29.082779600052163	1714586941.155564	p	27.77091650001239	57.09232940000948	64.68476329999976	64.68476329999976	7.0	['7', 'return']	[4.130809800000861, 5.259417199995369]	7.58	5.61	0.0	20hz	high_pain	43.7			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		7.581999999999997	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step3	443	44.117	STIMULATE	43.7	43.6	43.6	43.7	43.8	3	47.699999999999996
41.952	0	20976	20/Hi	4	0	0	0	0	0.0	0.0	0.0	0.0	29.29404190008063	29.082779600052163	1714586941.155564	p	27.77091650001239	57.09232940000948	64.68476329999976	64.68476329999976	7.0	['7', 'return']	[4.130809800000861, 5.259417199995369]	7.58	5.61	0.0	20hz	high_pain	43.7			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		5.609999999999999	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step3	443	44.117	STIMULATE	43.7	43.6	43.6	43.7	43.8	3	47.699999999999996
53.89	0	26945	wait	20	0	0	0	0	1.0	0.0	1.0	0.0						82.97140799998306	90.31946999998765	90.31946999998765	4.0	['4', 'return']	[4.448296700022183, 5.120911899954081]	7.34	5.48	1.0	controle	low_pain	41.3			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		12.688000000000002	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step5	701	69.765	STIMULATE	41.2	41.1	41.1	41.1	41.3	5	73.348
61.226	0	30613	CNhz	12	0	0	0	0	1.0	0.0	1.0	0.0						82.97140799998306	90.31946999998765	90.31946999998765	4.0	['4', 'return']	[4.448296700022183, 5.120911899954081]	7.34	5.48	1.0	controle	low_pain	41.3			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		7.3359999999999985	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step5	701	69.765	STIMULATE	41.2	41.1	41.1	41.1	41.3	5	73.348
67.454	0	33727	CN/Lo	11	0	0	0	0	1.0	0.0	1.0	0.0						82.97140799998306	90.31946999998765	90.31946999998765	4.0	['4', 'return']	[4.448296700022183, 5.120911899954081]	7.34	5.48	1.0	controle	low_pain	41.3			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		5.477999999999994	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step5	701	69.765	STIMULATE	41.2	41.1	41.1	41.1	41.3	5	73.348
79.38	0	39690	wait	20	0	0	0	0	2.0	0.0	2.0	0.0						108.4601471000351	113.89147550007328	113.89147550007328	7.5	['7', 'a', '5', 'return']	[2.7485248000593856, 3.0674955000868067, 3.308391600032337, 4.325312600005418]	5.42	6.15	2.0	20hz	high_pain	43.7			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		12.676000000000002	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step7	945	93.927	STIMULATE	43.6	43.6	43.6	43.6	43.7	7	97.51
84.798	0	42399	20hz	6	0	0	0	0	2.0	0.0	2.0	0.0						108.4601471000351	113.89147550007328	113.89147550007328	7.5	['7', 'a', '5', 'return']	[2.7485248000593856, 3.0674955000868067, 3.308391600032337, 4.325312600005418]	5.42	6.15	2.0	20hz	high_pain	43.7			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		5.418000000000006	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step7	945	93.927	STIMULATE	43.6	43.6	43.6	43.6	43.7	7	97.51
91.7	0	45850	20/Hi	4	0	0	0	0	2.0	0.0	2.0	0.0						108.4601471000351	113.89147550007328	113.89147550007328	7.5	['7', 'a', '5', 'return']	[2.7485248000593856, 3.0674955000868067, 3.308391600032337, 4.325312600005418]	5.42	6.15	2.0	20hz	high_pain	43.7			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		6.152000000000001	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step7	945	93.927	STIMULATE	43.6	43.6	43.6	43.6	43.7	7	97.51
102.152	0	51076	wait	20	0	0	0	0	3.0	0.0	3.0	0.0						131.23366180004086	138.75578920007683	138.75578920007683	8.0	['8', 'return']	[7.884006800013594, 8.572395099909045]	7.51	5.82	3.0	40hz	high_pain	43.7			sub-033	250	33	41.3	43.7	COM11	COM15	COM3	2024-05-01_14h08.55.599	001-EEG_SVR_Officel	2022.2.5	143.72338423435298		11.201999999999998	0_sub-pilot033_SVR_EEG_block1-2 (1).protocol.csv	step9	1192	118.423	STIMULATE	43.6	43.6	43.6	43.6	43.6	9	122.006
