onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
5.952	0	2976	wait	21	0	0	0	0	0.0	0.0	0.0	0.0	219.4016148000001	219.00147629999992	1698417061.5104764	p	5.615033500000209	225.04606590000003	231.95521830000047	231.95521830000047	5.0	['5', 'return']	[2.915487799999937, 3.5707456999998612]	6.9	5.83	0.0	20hz	high_pain	45.5			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		5.952	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step3	1603	160.164	STIMULATE	45.7	45.4	45.4	45.4	45.5	3	25.199999999999974
12.758	0	6379	20hz	6	0	0	0	0	0.0	0.0	0.0	0.0	219.4016148000001	219.00147629999992	1698417061.5104764	p	5.615033500000209	225.04606590000003	231.95521830000047	231.95521830000047	5.0	['5', 'return']	[2.915487799999937, 3.5707456999998612]	6.9	5.83	0.0	20hz	high_pain	45.5			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		6.805999999999999	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step3	1603	160.164	STIMULATE	45.7	45.4	45.4	45.4	45.5	3	25.199999999999974
19.342	0	9671	20/Hi	4	0	0	0	0	0.0	0.0	0.0	0.0	219.4016148000001	219.00147629999992	1698417061.5104764	p	5.615033500000209	225.04606590000003	231.95521830000047	231.95521830000047	5.0	['5', 'return']	[2.915487799999937, 3.5707456999998612]	6.9	5.83	0.0	20hz	high_pain	45.5			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		5.834	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step3	1603	160.164	STIMULATE	45.7	45.4	45.4	45.4	45.5	3	25.199999999999974
29.364	0	14682	wait	21	0	0	0	0	1.0	0.0	1.0	0.0						248.54739859999967	254.0341644	254.0341644	2.0	['2', 'return']	[2.5718415000001187, 3.1727977999998984]	5.48	6.0	1.0	controle	low_pain	43.0			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		10.772000000000002	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step5	1828	182.43	STIMULATE	42.9	42.9	42.8	42.9	42.9	5	47.465999999999994
34.838	0	17419	CNhz	12	0	0	0	0	1.0	0.0	1.0	0.0						248.54739859999967	254.0341644	254.0341644	2.0	['2', 'return']	[2.5718415000001187, 3.1727977999998984]	5.48	6.0	1.0	controle	low_pain	43.0			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		5.474	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step5	1828	182.43	STIMULATE	42.9	42.9	42.8	42.9	42.9	5	47.465999999999994
41.586	0	20793	CN/Lo	11	0	0	0	0	1.0	0.0	1.0	0.0						248.54739859999967	254.0341644	254.0341644	2.0	['2', 'return']	[2.5718415000001187, 3.1727977999998984]	5.48	6.0	1.0	controle	low_pain	43.0			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		5.9979999999999976	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step5	1828	182.43	STIMULATE	42.9	42.9	42.8	42.9	42.9	5	47.465999999999994
51.038	0	25519	wait	21	0	0	0	0	2.0	0.0	2.0	0.0						270.22359359999973	276.5646595999997	276.5646595999997	6.0	['6', 'return']	[3.369178400000237, 3.9217241000005743]	6.33	5.35	2.0	controle	high_pain	45.5			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		10.201999999999998	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step7	2049	204.346	STIMULATE	45.5	45.4	45.4	45.4	45.5	7	69.38199999999999
57.368	0	28684	CNhz	12	0	0	0	0	2.0	0.0	2.0	0.0						270.22359359999973	276.5646595999997	276.5646595999997	6.0	['6', 'return']	[3.369178400000237, 3.9217241000005743]	6.33	5.35	2.0	controle	high_pain	45.5			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		6.330000000000005	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step7	2049	204.346	STIMULATE	45.5	45.4	45.4	45.4	45.5	7	69.38199999999999
63.472	0	31736	CN/Hi	10	0	0	0	0	2.0	0.0	2.0	0.0						270.22359359999973	276.5646595999997	276.5646595999997	6.0	['6', 'return']	[3.369178400000237, 3.9217241000005743]	6.33	5.35	2.0	controle	high_pain	45.5			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		5.353999999999999	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step7	2049	204.346	STIMULATE	45.5	45.4	45.4	45.4	45.5	7	69.38199999999999
74.32	0	37160	wait	21	0	0	0	0	3.0	0.0	3.0	0.0						293.50430380000034	300.3321848000005	300.3321848000005	4.0	['4', 'return']	[3.858002199999646, 4.763514899999791]	6.82	5.05	3.0	10hz	low_pain	43.0			sub-pilot013	250	13	43	45.5	COM11	COM7	COM3	2023-10-27_10h29.06.539	001-EEG_SVR_Officel	2022.2.5	143.80212827063897		11.597999999999992	0_sub-pilot013_SVR_EEG_block1-2.protocol.csv	step9	2285	227.768	STIMULATE	42.9	42.8	42.8	42.9	42.9	9	92.80399999999999
