onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
91.962	0	45981	wait	20	0	0	0	0	0.0	0.0	0.0	0.0	30.12355019999086	29.917769799998496	1718203148.2565932	p	91.7067107999901	121.87333869999566	127.17219109999132	127.17219109999132	4.5	['4', 'a', '5', 'return']	[3.2132589999964694, 3.485268400007044, 3.668289499997627, 4.8930243000068]	5.29	5.75	0.0	20hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		91.962	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step3	1122	112.053	STIMULATE	47.0	46.9	46.9	46.9	47.0	3	109.563
97.248	0	48624	20hz	6	0	0	0	0	0.0	0.0	0.0	0.0	30.12355019999086	29.917769799998496	1718203148.2565932	p	91.7067107999901	121.87333869999566	127.17219109999132	127.17219109999132	4.5	['4', 'a', '5', 'return']	[3.2132589999964694, 3.485268400007044, 3.668289499997627, 4.8930243000068]	5.29	5.75	0.0	20hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		5.286000000000001	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step3	1122	112.053	STIMULATE	47.0	46.9	46.9	46.9	47.0	3	109.563
103.748	0	51874	20/Lo	5	0	0	0	0	0.0	0.0	0.0	0.0	30.12355019999086	29.917769799998496	1718203148.2565932	p	91.7067107999901	121.87333869999566	127.17219109999132	127.17219109999132	4.5	['4', 'a', '5', 'return']	[3.2132589999964694, 3.485268400007044, 3.668289499997627, 4.8930243000068]	5.29	5.75	0.0	20hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		5.75	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step3	1122	112.053	STIMULATE	47.0	46.9	46.9	46.9	47.0	3	109.563
115.172	0	57586	wait	20	0	0	0	0	1.0	0.0	1.0	0.0						145.0841223000025	151.285944999996	151.285944999996	6.5	['6', 'a', '5', 'return']	[2.9328258000023197, 3.2607579000032274, 3.501041299998178, 4.229076000003261]	6.19	6.45	1.0	controle	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		12.173999999999992	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step5	1373	136.954	STIMULATE	48.6	48.6	48.6	48.6	48.9	5	134.464
121.362	0	60681	CNhz	12	0	0	0	0	1.0	0.0	1.0	0.0						145.0841223000025	151.285944999996	151.285944999996	6.5	['6', 'a', '5', 'return']	[2.9328258000023197, 3.2607579000032274, 3.501041299998178, 4.229076000003261]	6.19	6.45	1.0	controle	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		6.189999999999998	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step5	1373	136.954	STIMULATE	48.6	48.6	48.6	48.6	48.9	5	134.464
128.562	0	64281	CN/Hi	10	0	0	0	0	1.0	0.0	1.0	0.0						145.0841223000025	151.285944999996	151.285944999996	6.5	['6', 'a', '5', 'return']	[2.9328258000023197, 3.2607579000032274, 3.501041299998178, 4.229076000003261]	6.19	6.45	1.0	controle	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		6.450000000000003	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step5	1373	136.954	STIMULATE	48.6	48.6	48.6	48.6	48.9	5	134.464
138.618	0	69309	wait	20	0	0	0	0	2.0	0.0	2.0	0.0						168.53097130000242	175.94861069999752	175.94861069999752	7.0	['7', 'return']	[2.94916839999496, 3.4768637999950442]	7.41	5.96	2.0	20hz	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		10.805999999999997	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step7	1617	161.113	STIMULATE	48.6	48.6	48.6	48.6	48.7	7	158.623
146.028	0	73014	20hz	6	0	0	0	0	2.0	0.0	2.0	0.0						168.53097130000242	175.94861069999752	175.94861069999752	7.0	['7', 'return']	[2.94916839999496, 3.4768637999950442]	7.41	5.96	2.0	20hz	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		7.409999999999997	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step7	1617	161.113	STIMULATE	48.6	48.6	48.6	48.6	48.7	7	158.623
152.738	0	76369	20/Hi	4	0	0	0	0	2.0	0.0	2.0	0.0						168.53097130000242	175.94861069999752	175.94861069999752	7.0	['7', 'return']	[2.94916839999496, 3.4768637999950442]	7.41	5.96	2.0	20hz	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		5.960000000000008	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step7	1617	161.113	STIMULATE	48.6	48.6	48.6	48.6	48.7	7	158.623
162.532	0	81266	wait	20	0	0	0	0	3.0	0.0	3.0	0.0						192.4439464000025	199.4654761999991	199.4654761999991	7.5	['7', 'a', '5', 'return']	[3.3389397999999346, 3.7215324999997392, 3.9778997999965213, 4.529784499987727]	7.01	6.26	3.0	controle	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		10.544000000000011	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step9	1857	184.905	STIMULATE	48.6	48.6	48.6	48.6	48.6	9	182.41500000000002
169.54	0	84770	CNhz	12	0	0	0	0	3.0	0.0	3.0	0.0						192.4439464000025	199.4654761999991	199.4654761999991	7.5	['7', 'a', '5', 'return']	[3.3389397999999346, 3.7215324999997392, 3.9778997999965213, 4.529784499987727]	7.01	6.26	3.0	controle	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		7.007999999999981	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step9	1857	184.905	STIMULATE	48.6	48.6	48.6	48.6	48.6	9	182.41500000000002
176.554	0	88277	CN/Hi	10	0	0	0	0	3.0	0.0	3.0	0.0						192.4439464000025	199.4654761999991	199.4654761999991	7.5	['7', 'a', '5', 'return']	[3.3389397999999346, 3.7215324999997392, 3.9778997999965213, 4.529784499987727]	7.01	6.26	3.0	controle	high_pain	48.6			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		6.26400000000001	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step9	1857	184.905	STIMULATE	48.6	48.6	48.6	48.6	48.6	9	182.41500000000002
187.102	0	93551	wait	20	0	0	0	0	4.0	0.0	4.0	0.0						217.01591299999563	225.01784820000464	225.01784820000464	5.0	['5', 'return']	[2.9218731000000844, 3.5221702000126243]	7.99	5.19	0.0	10hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		11.298000000000002	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step11	2104	209.445	STIMULATE	46.9	46.9	46.9	46.9	46.9	11	206.95499999999998
195.092	0	97546	10hz	3	0	0	0	0	4.0	0.0	4.0	0.0						217.01591299999563	225.01784820000464	225.01784820000464	5.0	['5', 'return']	[2.9218731000000844, 3.5221702000126243]	7.99	5.19	0.0	10hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		7.990000000000009	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step11	2104	209.445	STIMULATE	46.9	46.9	46.9	46.9	46.9	11	206.95499999999998
201.036	0	100518	10/Lo	2	0	0	0	0	4.0	0.0	4.0	0.0						217.01591299999563	225.01784820000464	225.01784820000464	5.0	['5', 'return']	[2.9218731000000844, 3.5221702000126243]	7.99	5.19	0.0	10hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		5.193999999999988	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step11	2104	209.445	STIMULATE	46.9	46.9	46.9	46.9	46.9	11	206.95499999999998
211.648	0	105824	wait	20	0	0	0	0	5.0	0.0	5.0	0.0						241.56098029999703	248.4992159999965	248.4992159999965	3.0	['3', 'return']	[2.8237034999910975, 3.414766599991708]	6.93	5.3	1.0	40hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		11.361999999999995	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step13	2341	232.983	STIMULATE	47.0	46.9	46.9	46.9	47.0	13	230.493
218.574	0	109287	40hz	9	0	0	0	0	5.0	0.0	5.0	0.0						241.56098029999703	248.4992159999965	248.4992159999965	3.0	['3', 'return']	[2.8237034999910975, 3.414766599991708]	6.93	5.3	1.0	40hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		6.926000000000016	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step13	2341	232.983	STIMULATE	47.0	46.9	46.9	46.9	47.0	13	230.493
224.628	0	112314	40/Lo	8	0	0	0	0	5.0	0.0	5.0	0.0						241.56098029999703	248.4992159999965	248.4992159999965	3.0	['3', 'return']	[2.8237034999910975, 3.414766599991708]	6.93	5.3	1.0	40hz	low_pain	46.9			sub-040	250	40	46.9	48.6	COM11	COM15	COM3	2024-06-12_10h38.58.818	001-EEG_SVR_Officel	2022.2.5	143.44485691588653		5.303999999999974	0_sub-pilot040_SVR_EEG_block1-2.protocol.csv	step13	2341	232.983	STIMULATE	47.0	46.9	46.9	46.9	47.0	13	230.493
