onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
72.632	0	36316	wait	20	0	0	0	0	0.0	0.0	0.0	0.0	98.92922829999588	98.71943140006624	1713362770.6795115	p	72.39222049992532	171.35326989996247	176.60377499996684	176.60377499996684	7.0	['7', 'return']	[4.063828399870545, 4.679306000005454]	5.24	6.24	0.0	40hz	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		72.632	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step3	1573	157.141	STIMULATE	47.6	47.5	47.4	47.4	47.6	3	90.72299999999998
77.87	0	38935	40hz	9	0	0	0	0	0.0	0.0	0.0	0.0	98.92922829999588	98.71943140006624	1713362770.6795115	p	72.39222049992532	171.35326989996247	176.60377499996684	176.60377499996684	7.0	['7', 'return']	[4.063828399870545, 4.679306000005454]	5.24	6.24	0.0	40hz	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		5.2379999999999995	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step3	1573	157.141	STIMULATE	47.6	47.5	47.4	47.4	47.6	3	90.72299999999998
84.862	0	42431	40/Hi	7	0	0	0	0	0.0	0.0	0.0	0.0	98.92922829999588	98.71943140006624	1713362770.6795115	p	72.39222049992532	171.35326989996247	176.60377499996684	176.60377499996684	7.0	['7', 'return']	[4.063828399870545, 4.679306000005454]	5.24	6.24	0.0	40hz	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		6.24199999999999	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step3	1573	157.141	STIMULATE	47.6	47.5	47.4	47.4	47.6	3	90.72299999999998
95.58	0	47790	wait	20	0	0	0	0	1.0	0.0	1.0	0.0						194.30076820007525	199.77364120003767	199.77364120003767	7.0	['7', 'return']	[2.6458765999414027, 3.3745084998663515]	5.46	5.97	1.0	controle	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		11.468000000000004	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step5	1804	180.064	STIMULATE	47.5	47.4	47.5	47.5	47.5	5	113.64599999999999
101.04	0	50520	CNhz	12	0	0	0	0	1.0	0.0	1.0	0.0						194.30076820007525	199.77364120003767	199.77364120003767	7.0	['7', 'return']	[2.6458765999414027, 3.3745084998663515]	5.46	5.97	1.0	controle	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		5.460000000000008	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step5	1804	180.064	STIMULATE	47.5	47.4	47.5	47.5	47.5	5	113.64599999999999
107.762	0	53881	CN/Hi	10	0	0	0	0	1.0	0.0	1.0	0.0						194.30076820007525	199.77364120003767	199.77364120003767	7.0	['7', 'return']	[2.6458765999414027, 3.3745084998663515]	5.46	5.97	1.0	controle	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		5.971999999999994	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step5	1804	180.064	STIMULATE	47.5	47.4	47.5	47.5	47.5	5	113.64599999999999
117.444	0	58722	wait	20	0	0	0	0	2.0	0.0	2.0	0.0						216.16455830005	221.2067811000161	221.2067811000161	7.5	['7', 'a', '5', 'return']	[5.06674430007115, 5.403096500085667, 6.490452199941501, 7.250694500049576]	5.03	5.44	2.0	40hz	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		10.432000000000002	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step7	2015	200.966	STIMULATE	47.5	47.5	47.5	47.5	47.5	7	134.548
122.472	0	61236	40hz	9	0	0	0	0	2.0	0.0	2.0	0.0						216.16455830005	221.2067811000161	221.2067811000161	7.5	['7', 'a', '5', 'return']	[5.06674430007115, 5.403096500085667, 6.490452199941501, 7.250694500049576]	5.03	5.44	2.0	40hz	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		5.027999999999992	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step7	2015	200.966	STIMULATE	47.5	47.5	47.5	47.5	47.5	7	134.548
128.666	0	64333	40/Hi	7	0	0	0	0	2.0	0.0	2.0	0.0						216.16455830005	221.2067811000161	221.2067811000161	7.5	['7', 'a', '5', 'return']	[5.06674430007115, 5.403096500085667, 6.490452199941501, 7.250694500049576]	5.03	5.44	2.0	40hz	high_pain	47.5			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		5.444000000000003	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step7	2015	200.966	STIMULATE	47.5	47.5	47.5	47.5	47.5	7	134.548
142.758	0	71379	wait	20	0	0	0	0	3.0	0.0	3.0	0.0						241.47992660012096	246.61234019999392	246.61234019999392	6.0	['6', 'return']	[2.3351502001751214, 2.982651500031352]	5.12	5.32	3.0	controle	low_pain	45.7			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		14.842000000000013	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step9	2270	226.282	STIMULATE	45.6	45.6	45.6	45.6	45.6	9	159.864
147.878	0	73939	CNhz	12	0	0	0	0	3.0	0.0	3.0	0.0						241.47992660012096	246.61234019999392	246.61234019999392	6.0	['6', 'return']	[2.3351502001751214, 2.982651500031352]	5.12	5.32	3.0	controle	low_pain	45.7			sub-031	250	31	45.7	47.5	COM11	COM15	COM3	2024-04-17_10h04.57.004	001-EEG_SVR_Officel	2022.2.5	144.00693561459224		5.119999999999976	0_sub-pilot031_SVR_EEG_block1-2.protocol.csv	step9	2270	226.282	STIMULATE	45.6	45.6	45.6	45.6	45.6	9	159.864
