onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
56.28	0	28140	wait	20	0	0	0	0	0.0	0.0	0.0	0.0	110.41436120000436	109.46904579998228	1718647907.966063	p	55.313675500045065	165.74941950000357	173.69512119999854	173.69512119999854	5.0	['5', 'return']	[2.3522826000116765, 2.977281600004062]	7.94	5.51	0.0	10hz	high_pain	46.9			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		56.28	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step3	619	61.729	STIMULATE	46.9	46.9	46.9	46.9	46.9	3	76.296
64.218	0	32109	10hz	3	0	0	0	0	0.0	0.0	0.0	0.0	110.41436120000436	109.46904579998228	1718647907.966063	p	55.313675500045065	165.74941950000357	173.69512119999854	173.69512119999854	5.0	['5', 'return']	[2.3522826000116765, 2.977281600004062]	7.94	5.51	0.0	10hz	high_pain	46.9			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		7.938000000000002	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step3	619	61.729	STIMULATE	46.9	46.9	46.9	46.9	46.9	3	76.296
70.48	0	35240	10/Hi	1	0	0	0	0	0.0	0.0	0.0	0.0	110.41436120000436	109.46904579998228	1718647907.966063	p	55.313675500045065	165.74941950000357	173.69512119999854	173.69512119999854	5.0	['5', 'return']	[2.3522826000116765, 2.977281600004062]	7.94	5.51	0.0	10hz	high_pain	46.9			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		5.5120000000000005	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step3	619	61.729	STIMULATE	46.9	46.9	46.9	46.9	46.9	3	76.296
80.216	0	40108	wait	20	0	0	0	0	1.0	0.0	1.0	0.0						189.6866478000302	196.2294936000253	196.2294936000253	4.5	['4', 'a', '5', 'return']	[2.366665199981071, 2.790919599996414, 2.9907762000220828, 3.966418199997861]	6.54	5.19	1.0	20hz	low_pain	45.6			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		10.48599999999999	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step5	843	83.96	STIMULATE	45.6	45.5	45.5	45.6	45.6	5	98.527
86.754	0	43377	20hz	6	0	0	0	0	1.0	0.0	1.0	0.0						189.6866478000302	196.2294936000253	196.2294936000253	4.5	['4', 'a', '5', 'return']	[2.366665199981071, 2.790919599996414, 2.9907762000220828, 3.966418199997861]	6.54	5.19	1.0	20hz	low_pain	45.6			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		6.538000000000011	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step5	843	83.96	STIMULATE	45.6	45.5	45.5	45.6	45.6	5	98.527
92.698	0	46349	20/Lo	5	0	0	0	0	1.0	0.0	1.0	0.0						189.6866478000302	196.2294936000253	196.2294936000253	4.5	['4', 'a', '5', 'return']	[2.366665199981071, 2.790919599996414, 2.9907762000220828, 3.966418199997861]	6.54	5.19	1.0	20hz	low_pain	45.6			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		5.193999999999988	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step5	843	83.96	STIMULATE	45.6	45.5	45.5	45.6	45.6	5	98.527
103.748	0	51874	wait	20	0	0	0	0	2.0	0.0	2.0	0.0						213.2173976000049	221.1454453000333	221.1454453000333	6.0	['6', 'return']	[2.301309200003743, 2.941924500046298]	7.92	6.22	2.0	10hz	high_pain	46.9			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		11.800000000000011	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step7	1105	109.955	STIMULATE	46.9	46.8	46.9	46.9	46.9	7	124.522
111.668	0	55834	10hz	3	0	0	0	0	2.0	0.0	2.0	0.0						213.2173976000049	221.1454453000333	221.1454453000333	6.0	['6', 'return']	[2.301309200003743, 2.941924500046298]	7.92	6.22	2.0	10hz	high_pain	46.9			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		7.920000000000002	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step7	1105	109.955	STIMULATE	46.9	46.8	46.9	46.9	46.9	7	124.522
118.638	0	59319	10/Hi	1	0	0	0	0	2.0	0.0	2.0	0.0						213.2173976000049	221.1454453000333	221.1454453000333	6.0	['6', 'return']	[2.301309200003743, 2.941924500046298]	7.92	6.22	2.0	10hz	high_pain	46.9			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		6.219999999999999	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step7	1105	109.955	STIMULATE	46.9	46.8	46.9	46.9	46.9	7	124.522
127.632	0	63816	wait	20	0	0	0	0	3.0	0.0	3.0	0.0						237.1022590000066	244.00800530001288	244.00800530001288	6.0	['6', 'return']	[2.0058813000214286, 2.5815637999912724]	6.9	5.35	3.0	40hz	high_pain	46.9			sub-041	250	41	45.6	46.9	COM11	COM15	COM3	2024-06-17_14h10.16.310	001-EEG_SVR_Officel	2022.2.5	143.8298435188121		9.744	0_sub-pilot041_SVR_EEG_block1-2.protocol.csv	step9	1327	131.957	STIMULATE	47.0	46.8	46.9	46.9	46.9	9	146.524
