onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	therm_loca_text.stopped	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
172.391	0	172391	wait	10004	0	0	0	0	6.0	0.0	6.0	0.0					271.1322262000176	276.4988124000374	276.4988124000374	5.0	['5', 'return']	[1.9441510000033304, 2.640159600006882]	5.36	5.84	2.0	40hz	high_pain	49.5	289.49886330001755			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		10.915999999999997	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step15	2988	297.472	STIMULATE	49.5	49.5	49.5	49.5	49.7	15	190.233
177.741	0	177741	40hz	10003	0	0	0	0	6.0	0.0	6.0	0.0					271.1322262000176	276.4988124000374	276.4988124000374	5.0	['5', 'return']	[1.9441510000033304, 2.640159600006882]	5.36	5.84	2.0	40hz	high_pain	49.5	289.49886330001755			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.350000000000023	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step15	2988	297.472	STIMULATE	49.5	49.5	49.5	49.5	49.7	15	190.233
184.341	0	184341	40/Hi	10001	0	0	0	0	6.0	0.0	6.0	0.0					271.1322262000176	276.4988124000374	276.4988124000374	5.0	['5', 'return']	[1.9441510000033304, 2.640159600006882]	5.36	5.84	2.0	40hz	high_pain	49.5	289.49886330001755			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.849999999999994	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step15	2988	297.472	STIMULATE	49.5	49.5	49.5	49.5	49.7	15	190.233
193.44	0	193440	wait	10004	0	0	0	0	7.0	0.0	7.0	0.0					292.1820068000234	299.34896630002186	299.34896630002186	4.0	['4', 'return']	[1.806533999973908, 2.5266466999892145]	7.16	5.54	3.0	controle	low_pain	48.4	312.3490805000183			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		9.84899999999999	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step17	3216	320.059	STIMULATE	48.4	48.4	48.4	48.4	48.4	17	212.82000000000005
200.592	0	200592	CNhz	10003	0	0	0	0	7.0	0.0	7.0	0.0					292.1820068000234	299.34896630002186	299.34896630002186	4.0	['4', 'return']	[1.806533999973908, 2.5266466999892145]	7.16	5.54	3.0	controle	low_pain	48.4	312.3490805000183			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		7.152000000000015	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step17	3216	320.059	STIMULATE	48.4	48.4	48.4	48.4	48.4	17	212.82000000000005
206.891	0	206891	CN/Lo	10001	0	0	0	0	7.0	0.0	7.0	0.0					292.1820068000234	299.34896630002186	299.34896630002186	4.0	['4', 'return']	[1.806533999973908, 2.5266466999892145]	7.16	5.54	3.0	controle	low_pain	48.4	312.3490805000183			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.548999999999978	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step17	3216	320.059	STIMULATE	48.4	48.4	48.4	48.4	48.4	17	212.82000000000005
216.173	0	216173	wait	10004	0	0	0	0	8.0	0.0	8.0	0.0					314.9150545000448	322.6985287000425	322.6985287000425	4.5	['4', 'a', '5', 'return']	[1.5687527999980375, 2.0005002000252716, 2.4416302000172436, 3.6564824000233784]	7.77	6.01	0.0	40hz	high_pain	49.5	335.6987686000066			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		10.03200000000001	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step19	3456	343.861	STIMULATE	49.5	49.5	49.5	49.5	49.7	19	236.622
223.943	0	223943	40hz	10003	0	0	0	0	8.0	0.0	8.0	0.0					314.9150545000448	322.6985287000425	322.6985287000425	4.5	['4', 'a', '5', 'return']	[1.5687527999980375, 2.0005002000252716, 2.4416302000172436, 3.6564824000233784]	7.77	6.01	0.0	40hz	high_pain	49.5	335.6987686000066			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		7.77000000000001	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step19	3456	343.861	STIMULATE	49.5	49.5	49.5	49.5	49.7	19	236.622
230.707	0	230707	40/Hi	10001	0	0	0	0	8.0	0.0	8.0	0.0					314.9150545000448	322.6985287000425	322.6985287000425	4.5	['4', 'a', '5', 'return']	[1.5687527999980375, 2.0005002000252716, 2.4416302000172436, 3.6564824000233784]	7.77	6.01	0.0	40hz	high_pain	49.5	335.6987686000066			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		6.013999999999982	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step19	3456	343.861	STIMULATE	49.5	49.5	49.5	49.5	49.7	19	236.622
240.657	0	240657	wait	10004	0	0	0	0	9.0	0.0	9.0	0.0					339.39873780001653	346.7651771000237	346.7651771000237	2.5	['2', 'a', '5', 'return']	[2.278941399999894, 2.526068100007251, 2.853959499974735, 3.6302557999733835]	7.36	6.45	1.0	10hz	low_pain	48.4	359.76545180001995			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		10.700000000000017	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step21	3703	368.348	STIMULATE	48.4	48.4	48.4	48.4	48.7	21	261.10900000000004
248.008	0	248008	10hz	10003	0	0	0	0	9.0	0.0	9.0	0.0					339.39873780001653	346.7651771000237	346.7651771000237	2.5	['2', 'a', '5', 'return']	[2.278941399999894, 2.526068100007251, 2.853959499974735, 3.6302557999733835]	7.36	6.45	1.0	10hz	low_pain	48.4	359.76545180001995			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		7.350999999999999	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step21	3703	368.348	STIMULATE	48.4	48.4	48.4	48.4	48.7	21	261.10900000000004
255.224	0	255224	10/Lo	10001	0	0	0	0	9.0	0.0	9.0	0.0					339.39873780001653	346.7651771000237	346.7651771000237	2.5	['2', 'a', '5', 'return']	[2.278941399999894, 2.526068100007251, 2.853959499974735, 3.6302557999733835]	7.36	6.45	1.0	10hz	low_pain	48.4	359.76545180001995			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		6.46599999999998	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step21	3703	368.348	STIMULATE	48.4	48.4	48.4	48.4	48.7	21	261.10900000000004
264.69	0	264690	wait	10004	0	0	0	0	10.0	0.0	10.0	0.0					363.43167180003366	369.3984422000358	369.3984422000358	2.0	['2', 'return']	[1.80525029997807, 2.6528225999791175]	5.96	5.62	2.0	20hz	low_pain	48.4	382.39802830002736			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		10.216000000000008	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step23	3924	390.258	STIMULATE	48.4	48.4	48.4	48.4	48.5	23	283.019
270.641	0	270641	20hz	10003	0	0	0	0	10.0	0.0	10.0	0.0					363.43167180003366	369.3984422000358	369.3984422000358	2.0	['2', 'return']	[1.80525029997807, 2.6528225999791175]	5.96	5.62	2.0	20hz	low_pain	48.4	382.39802830002736			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.951000000000022	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step23	3924	390.258	STIMULATE	48.4	48.4	48.4	48.4	48.5	23	283.019
277.024	0	277024	20/Lo	10001	0	0	0	0	10.0	0.0	10.0	0.0					363.43167180003366	369.3984422000358	369.3984422000358	2.0	['2', 'return']	[1.80525029997807, 2.6528225999791175]	5.96	5.62	2.0	20hz	low_pain	48.4	382.39802830002736			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.632999999999981	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step23	3924	390.258	STIMULATE	48.4	48.4	48.4	48.4	48.5	23	283.019
286.346	0	286346	wait	10004	0	0	0	0	11.0	0.0	11.0	0.0					385.08747650001897	390.7979606000008	390.7979606000008	4.0	['4', 'return']	[1.7951419000164606, 2.635098900005687]	5.71	5.12	3.0	20hz	high_pain	49.5				sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		10.072000000000003	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step25	4134	411.061	STIMULATE	49.5	49.5	49.5	49.5	49.5	25	303.82199999999995
292.04	0	292040	20hz	10003	0	0	0	0	11.0	0.0	11.0	0.0					385.08747650001897	390.7979606000008	390.7979606000008	4.0	['4', 'return']	[1.7951419000164606, 2.635098900005687]	5.71	5.12	3.0	20hz	high_pain	49.5				sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.694000000000017	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step25	4134	411.061	STIMULATE	49.5	49.5	49.5	49.5	49.5	25	303.82199999999995
297.923	0	297923	20/Hi	10001	0	0	0	0	11.0	0.0	11.0	0.0					385.08747650001897	390.7979606000008	390.7979606000008	4.0	['4', 'return']	[1.7951419000164606, 2.635098900005687]	5.71	5.12	3.0	20hz	high_pain	49.5				sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.132999999999981	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step25	4134	411.061	STIMULATE	49.5	49.5	49.5	49.5	49.5	25	303.82199999999995
307.739	0	307739	wait	10004	0	0	0	0	12.0	0.0	12.0	0.0					406.4812861000537	411.91461220005294	411.91461220005294	3.0	['3', 'return']	[1.5626638000248931, 2.387319400033448]	5.43	5.71	0.0	10hz	low_pain	48.4				sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		10.565999999999974	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step27	4353	432.799	STIMULATE	48.4	48.3	48.4	48.4	48.4	27	325.56
313.157	0	313157	10hz	10003	0	0	0	0	12.0	0.0	12.0	0.0					406.4812861000537	411.91461220005294	411.91461220005294	3.0	['3', 'return']	[1.5626638000248931, 2.387319400033448]	5.43	5.71	0.0	10hz	low_pain	48.4				sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.418000000000006	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step27	4353	432.799	STIMULATE	48.4	48.3	48.4	48.4	48.4	27	325.56
319.623	0	319623	10/Lo	10001	0	0	0	0	12.0	0.0	12.0	0.0					406.4812861000537	411.91461220005294	411.91461220005294	3.0	['3', 'return']	[1.5626638000248931, 2.387319400033448]	5.43	5.71	0.0	10hz	low_pain	48.4				sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.716000000000008	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step27	4353	432.799	STIMULATE	48.4	48.3	48.4	48.4	48.4	27	325.56
328.608	0	328608	wait	10004	0	0	0	0	13.0	0.0	13.0	0.0					427.3497353999992	433.2978685999988	433.2978685999988	1.0	['1', 'return']	[2.3621530999662355, 3.6015031000133604]	5.94	5.61	1.0	40hz	low_pain	48.4	446.2978822000441			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		9.735000000000014	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step29	4567	454.007	STIMULATE	48.4	48.4	48.4	48.4	48.6	29	346.768
334.54	0	334540	40hz	10003	0	0	0	0	13.0	0.0	13.0	0.0					427.3497353999992	433.2978685999988	433.2978685999988	1.0	['1', 'return']	[2.3621530999662355, 3.6015031000133604]	5.94	5.61	1.0	40hz	low_pain	48.4	446.2978822000441			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.932000000000016	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step29	4567	454.007	STIMULATE	48.4	48.4	48.4	48.4	48.6	29	346.768
340.912	0	340912	40/Lo	10001	0	0	0	0	13.0	0.0	13.0	0.0					427.3497353999992	433.2978685999988	433.2978685999988	1.0	['1', 'return']	[2.3621530999662355, 3.6015031000133604]	5.94	5.61	1.0	40hz	low_pain	48.4	446.2978822000441			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.621999999999957	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step29	4567	454.007	STIMULATE	48.4	48.4	48.4	48.4	48.6	29	346.768
351.206	0	351206	wait	10004	0	0	0	0	14.0	0.0	14.0	0.0					449.947647300025	455.3309102000203	455.3309102000203	4.0	['4', 'return']	[2.0729632999864407, 3.2410523999715224]	5.37	6.1	2.0	20hz	high_pain	49.5	468.3309966000379			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		11.04400000000004	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step31	4796	476.646	STIMULATE	49.7	49.5	49.5	49.5	49.5	31	369.407
356.573	0	356573	20hz	10003	0	0	0	0	14.0	0.0	14.0	0.0					449.947647300025	455.3309102000203	455.3309102000203	4.0	['4', 'return']	[2.0729632999864407, 3.2410523999715224]	5.37	6.1	2.0	20hz	high_pain	49.5	468.3309966000379			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		5.366999999999962	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step31	4796	476.646	STIMULATE	49.7	49.5	49.5	49.5	49.5	31	369.407
363.439	0	363439	20/Hi	10001	0	0	0	0	14.0	0.0	14.0	0.0					449.947647300025	455.3309102000203	455.3309102000203	4.0	['4', 'return']	[2.0729632999864407, 3.2410523999715224]	5.37	6.1	2.0	20hz	high_pain	49.5	468.3309966000379			sub-048	250	48	48.4	49.5	COM5	COM15	COM3	2024-11-05_15h02.31.124	001-EEG_SVR_Officel	2022.2.5	59.93576085079241		6.116000000000042	0_sub-pilot048_SVR_EEG_block1-2.protocol.csv	step31	4796	476.646	STIMULATE	49.7	49.5	49.5	49.5	49.5	31	369.407
