onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
5.57	0	2785	wait	20	0	0	0	0	0.0	0.0	0.0	0.0	108.22354959999213	108.03597779991104	1713894317.7792046	p	5.353712399955839	113.6069831000641	120.87822020007296	120.87822020007296	9.5	['9', 'a', '5', 'return']	[2.894371399888769, 3.3011268998961896, 3.6059276000596583, 4.917578099993989]	7.26	6.27	0.0	controle	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		5.57	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step3	651	64.941	STIMULATE	47.4	47.3	47.2	47.2	47.3	3	25.682000000000002
12.828	0	6414	CNhz	12	0	0	0	0	0.0	0.0	0.0	0.0	108.22354959999213	108.03597779991104	1713894317.7792046	p	5.353712399955839	113.6069831000641	120.87822020007296	120.87822020007296	9.5	['9', 'a', '5', 'return']	[2.894371399888769, 3.3011268998961896, 3.6059276000596583, 4.917578099993989]	7.26	6.27	0.0	controle	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		7.257999999999999	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step3	651	64.941	STIMULATE	47.4	47.3	47.2	47.2	47.3	3	25.682000000000002
19.848	0	9924	CN/Hi	10	0	0	0	0	0.0	0.0	0.0	0.0	108.22354959999213	108.03597779991104	1713894317.7792046	p	5.353712399955839	113.6069831000641	120.87822020007296	120.87822020007296	9.5	['9', 'a', '5', 'return']	[2.894371399888769, 3.3011268998961896, 3.6059276000596583, 4.917578099993989]	7.26	6.27	0.0	controle	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.27	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step3	651	64.941	STIMULATE	47.4	47.3	47.2	47.2	47.3	3	25.682000000000002
30.786	0	15393	wait	20	0	0	0	0	1.0	0.0	1.0	0.0						138.82465009996668	145.59628969989717	145.59628969989717	1.5	['1', 'a', '5', 'return']	[2.9998400998301804, 3.4644033999647945, 3.78425160003826, 4.600251500029117]	6.76	6.28	1.0	40hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		11.688000000000002	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step5	900	89.605	STIMULATE	44.0	43.9	43.9	43.9	44.1	5	50.346000000000004
37.546	0	18773	40hz	9	0	0	0	0	1.0	0.0	1.0	0.0						138.82465009996668	145.59628969989717	145.59628969989717	1.5	['1', 'a', '5', 'return']	[2.9998400998301804, 3.4644033999647945, 3.78425160003826, 4.600251500029117]	6.76	6.28	1.0	40hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.759999999999998	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step5	900	89.605	STIMULATE	44.0	43.9	43.9	43.9	44.1	5	50.346000000000004
44.58	0	22290	40/Lo	8	0	0	0	0	1.0	0.0	1.0	0.0						138.82465009996668	145.59628969989717	145.59628969989717	1.5	['1', 'a', '5', 'return']	[2.9998400998301804, 3.4644033999647945, 3.78425160003826, 4.600251500029117]	6.76	6.28	1.0	40hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.283999999999999	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step5	900	89.605	STIMULATE	44.0	43.9	43.9	43.9	44.1	5	50.346000000000004
55.172	0	27586	wait	20	0	0	0	0	2.0	0.0	2.0	0.0						163.208652399946	168.78615399985574	168.78615399985574	2.5	['2', 'a', '5', 'return']	[2.2508137999102473, 2.5617309999652207, 2.7542097000405192, 3.4665610999800265]	5.57	5.56	2.0	10hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		11.341999999999999	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step7	1127	112.113	STIMULATE	43.9	43.9	43.9	43.9	43.9	7	72.854
60.736	0	30368	10hz	3	0	0	0	0	2.0	0.0	2.0	0.0						163.208652399946	168.78615399985574	168.78615399985574	2.5	['2', 'a', '5', 'return']	[2.2508137999102473, 2.5617309999652207, 2.7542097000405192, 3.4665610999800265]	5.57	5.56	2.0	10hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		5.564	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step7	1127	112.113	STIMULATE	43.9	43.9	43.9	43.9	43.9	7	72.854
67.048	0	33524	10/Lo	2	0	0	0	0	2.0	0.0	2.0	0.0						163.208652399946	168.78615399985574	168.78615399985574	2.5	['2', 'a', '5', 'return']	[2.2508137999102473, 2.5617309999652207, 2.7542097000405192, 3.4665610999800265]	5.57	5.56	2.0	10hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		5.562000000000005	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step7	1127	112.113	STIMULATE	43.9	43.9	43.9	43.9	43.9	7	72.854
77.236	0	38618	wait	20	0	0	0	0	3.0	0.0	3.0	0.0						185.27431229990907	192.71281869988889	192.71281869988889	9.0	['9', 'return']	[2.713834699941799, 3.2743921000510454]	7.43	6.29	3.0	20hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		10.938000000000002	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step9	1376	136.8	STIMULATE	47.4	47.2	47.3	47.3	47.3	9	97.54100000000001
84.664	0	42332	20hz	6	0	0	0	0	3.0	0.0	3.0	0.0						185.27431229990907	192.71281869988889	192.71281869988889	9.0	['9', 'return']	[2.713834699941799, 3.2743921000510454]	7.43	6.29	3.0	20hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		7.427999999999997	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step9	1376	136.8	STIMULATE	47.4	47.2	47.3	47.3	47.3	9	97.54100000000001
91.702	0	45851	20/Hi	4	0	0	0	0	3.0	0.0	3.0	0.0						185.27431229990907	192.71281869988889	192.71281869988889	9.0	['9', 'return']	[2.713834699941799, 3.2743921000510454]	7.43	6.29	3.0	20hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.287999999999997	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step9	1376	136.8	STIMULATE	47.4	47.2	47.3	47.3	47.3	9	97.54100000000001
100.976	0	50488	wait	20	0	0	0	0	4.0	0.0	4.0	0.0						209.01330300001428	216.53489140002057	216.53489140002057	2.0	['2', 'return']	[3.973600400146097, 6.1273118001408875]	7.51	6.32	0.0	40hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		10.024000000000001	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step11	1617	160.728	STIMULATE	47.5	47.4	47.3	47.3	47.4	11	121.46900000000001
108.484	0	54242	40hz	9	0	0	0	0	4.0	0.0	4.0	0.0						209.01330300001428	216.53489140002057	216.53489140002057	2.0	['2', 'return']	[3.973600400146097, 6.1273118001408875]	7.51	6.32	0.0	40hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		7.507999999999996	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step11	1617	160.728	STIMULATE	47.5	47.4	47.3	47.3	47.4	11	121.46900000000001
115.56	0	57780	40/Hi	7	0	0	0	0	4.0	0.0	4.0	0.0						209.01330300001428	216.53489140002057	216.53489140002057	2.0	['2', 'return']	[3.973600400146097, 6.1273118001408875]	7.51	6.32	0.0	40hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.326000000000008	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step11	1617	160.728	STIMULATE	47.5	47.4	47.3	47.3	47.4	11	121.46900000000001
127.638	0	63819	wait	20	0	0	0	0	5.0	0.0	5.0	0.0						235.67564429994675	242.05245870002545	242.05245870002545	2.5	['2', 'a', '5', 'return']	[2.0479877998586744, 2.3921674999874085, 2.5922482998576015, 3.3757158999796957]	6.37	6.13	1.0	20hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		12.828000000000003	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step13	1871	185.923	STIMULATE	44.0	43.9	43.9	43.9	44.1	13	146.664
134.002	0	67001	20hz	6	0	0	0	0	5.0	0.0	5.0	0.0						235.67564429994675	242.05245870002545	242.05245870002545	2.5	['2', 'a', '5', 'return']	[2.0479877998586744, 2.3921674999874085, 2.5922482998576015, 3.3757158999796957]	6.37	6.13	1.0	20hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.364000000000004	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step13	1871	185.923	STIMULATE	44.0	43.9	43.9	43.9	44.1	13	146.664
140.884	0	70442	20/Lo	5	0	0	0	0	5.0	0.0	5.0	0.0						235.67564429994675	242.05245870002545	242.05245870002545	2.5	['2', 'a', '5', 'return']	[2.0479877998586744, 2.3921674999874085, 2.5922482998576015, 3.3757158999796957]	6.37	6.13	1.0	20hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.131999999999977	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step13	1871	185.923	STIMULATE	44.0	43.9	43.9	43.9	44.1	13	146.664
150.412	0	75206	wait	20	0	0	0	0	6.0	0.0	6.0	0.0						258.45000589988194	265.9718237000052	265.9718237000052	9.0	['9', 'return']	[2.320942400023341, 2.8650187000166625]	7.51	6.28	2.0	10hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		10.27800000000002	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step15	2114	210.06	STIMULATE	47.3	47.3	47.3	47.3	47.3	15	170.801
157.92	0	78960	10hz	3	0	0	0	0	6.0	0.0	6.0	0.0						258.45000589988194	265.9718237000052	265.9718237000052	9.0	['9', 'return']	[2.320942400023341, 2.8650187000166625]	7.51	6.28	2.0	10hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		7.507999999999981	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step15	2114	210.06	STIMULATE	47.3	47.3	47.3	47.3	47.3	15	170.801
164.954	0	82477	10/Hi	1	0	0	0	0	6.0	0.0	6.0	0.0						258.45000589988194	265.9718237000052	265.9718237000052	9.0	['9', 'return']	[2.320942400023341, 2.8650187000166625]	7.51	6.28	2.0	10hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.28400000000002	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step15	2114	210.06	STIMULATE	47.3	47.3	47.3	47.3	47.3	15	170.801
173.816	0	86908	wait	20	0	0	0	0	7.0	0.0	7.0	0.0						281.85529710003175	288.8213462999556	288.8213462999556	8.0	['8', 'return']	[1.8613320998847485, 2.566094599897042]	6.96	5.65	3.0	40hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		9.611999999999995	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step17	2339	232.317	STIMULATE	47.3	47.3	47.2	47.3	47.3	17	193.058
180.772	0	90386	40hz	9	0	0	0	0	7.0	0.0	7.0	0.0						281.85529710003175	288.8213462999556	288.8213462999556	8.0	['8', 'return']	[1.8613320998847485, 2.566094599897042]	6.96	5.65	3.0	40hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.955999999999989	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step17	2339	232.317	STIMULATE	47.3	47.3	47.2	47.3	47.3	17	193.058
187.172	0	93586	40/Hi	7	0	0	0	0	7.0	0.0	7.0	0.0						281.85529710003175	288.8213462999556	288.8213462999556	8.0	['8', 'return']	[1.8613320998847485, 2.566094599897042]	6.96	5.65	3.0	40hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		5.650000000000006	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step17	2339	232.317	STIMULATE	47.3	47.3	47.2	47.3	47.3	17	193.058
196.374	0	98187	wait	20	0	0	0	0	8.0	0.0	8.0	0.0						304.41357730003074	310.435272899922	310.435272899922	2.0	['2', 'return']	[2.6977077999617904, 3.497169999871403]	6.01	5.68	0.0	40hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		9.951999999999998	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step19	2558	254.011	STIMULATE	43.9	43.9	43.9	43.9	43.9	19	214.752
202.384	0	101192	40hz	9	0	0	0	0	8.0	0.0	8.0	0.0						304.41357730003074	310.435272899922	310.435272899922	2.0	['2', 'return']	[2.6977077999617904, 3.497169999871403]	6.01	5.68	0.0	40hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.009999999999991	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step19	2558	254.011	STIMULATE	43.9	43.9	43.9	43.9	43.9	19	214.752
208.814	0	104407	40/Lo	8	0	0	0	0	8.0	0.0	8.0	0.0						304.41357730003074	310.435272899922	310.435272899922	2.0	['2', 'return']	[2.6977077999617904, 3.497169999871403]	6.01	5.68	0.0	40hz	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		5.680000000000007	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step19	2558	254.011	STIMULATE	43.9	43.9	43.9	43.9	43.9	19	214.752
218.914	0	109457	wait	20	0	0	0	0	9.0	0.0	9.0	0.0						326.95159139996395	333.91642989986576	333.91642989986576	2.5	['2', 'a', '5', 'return']	[2.8720540998037905, 3.176378699950874, 3.4241123998072, 4.128548299893737]	6.96	6.09	1.0	controle	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		10.849999999999994	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step21	2798	277.826	STIMULATE	44.0	43.9	43.9	43.9	44.0	21	238.567
225.872	0	112936	CNhz	12	0	0	0	0	9.0	0.0	9.0	0.0						326.95159139996395	333.91642989986576	333.91642989986576	2.5	['2', 'a', '5', 'return']	[2.8720540998037905, 3.176378699950874, 3.4241123998072, 4.128548299893737]	6.96	6.09	1.0	controle	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.958000000000027	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step21	2798	277.826	STIMULATE	44.0	43.9	43.9	43.9	44.0	21	238.567
232.714	0	116357	CN/Lo	11	0	0	0	0	9.0	0.0	9.0	0.0						326.95159139996395	333.91642989986576	333.91642989986576	2.5	['2', 'a', '5', 'return']	[2.8720540998037905, 3.176378699950874, 3.4241123998072, 4.128548299893737]	6.96	6.09	1.0	controle	low_pain	44.0			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		6.0919999999999845	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step21	2798	277.826	STIMULATE	44.0	43.9	43.9	43.9	44.0	21	238.567
243.032	0	121516	wait	20	0	0	0	0	10.0	0.0	10.0	0.0						351.0720388998743	358.9826145998668	358.9826145998668	7.0	['7', 'return']	[3.2131461000535637, 3.7813860999885947]	7.9	5.11	2.0	20hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		11.068000000000012	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step23	3042	302.011	STIMULATE	47.3	47.3	47.2	47.3	47.3	23	262.752
250.932	0	125466	20hz	6	0	0	0	0	10.0	0.0	10.0	0.0						351.0720388998743	358.9826145998668	358.9826145998668	7.0	['7', 'return']	[3.2131461000535637, 3.7813860999885947]	7.9	5.11	2.0	20hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		7.899999999999977	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step23	3042	302.011	STIMULATE	47.3	47.3	47.2	47.3	47.3	23	262.752
256.792	0	128395	20/Hi	4	0	0	0	0	10.0	0.0	10.0	0.0						351.0720388998743	358.9826145998668	358.9826145998668	7.0	['7', 'return']	[3.2131461000535637, 3.7813860999885947]	7.9	5.11	2.0	20hz	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		5.109999999999985	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step23	3042	302.011	STIMULATE	47.3	47.3	47.2	47.3	47.3	23	262.752
267.746	0	133873	wait	20	0	0	0	0	11.0	0.0	11.0	0.0						375.78366840002127	380.87453290005215	380.87453290005215	7.5	['7', 'a', '5', 'return']	[4.162588300183415, 4.625418900046498, 4.802543800091371, 5.498755800072104]	5.08	6.23	3.0	controle	high_pain	47.3			sub-032	250	32	44	47.3	COM11	COM15	COM3	2024-04-23_13h43.52.043	001-EEG_SVR_Officel	2022.2.5	144.29910322783223		11.704000000000008	0_sub-pilot032_SVR_EEG_block1-2.protocol.csv	step25	3273	324.921	STIMULATE	47.4	47.3	47.3	47.2	47.2	25	285.662
